client_code;installment;first_amount_spent;number_of_products;Y;center;age51_89;age36_50;dim_big;dim_medium;age15_35;sex;north;south_and_islands;dim_small
96141174;1;553000;3;1;1;0;0;0;1;1;0;0;0;0
96144351;0;796000;1;1;0;0;1;0;1;0;0;1;0;0
96144394;1;3700000;5;1;0;0;1;0;1;0;1;1;0;0
96144750;1;3700000;4;0;0;0;1;0;1;0;0;1;0;0
96145161;1;553000;3;0;0;0;0;0;1;1;0;1;0;0
96145269;0;780000;2;0;0;0;0;0;1;1;1;1;0;0
96145684;0;800000;1;0;0;1;0;0;1;0;1;1;0;0
96148918;1;800000;1;1;0;0;1;0;0;0;1;0;1;1
96150610;0;540000;2;0;0;1;0;1;0;0;1;0;1;0
96151137;1;1871000;3;1;0;0;0;0;1;1;0;0;1;0
96151846;0;540000;2;0;0;0;0;1;0;1;1;0;1;0
96152133;0;800000;1;0;0;0;0;1;0;1;0;0;1;0
96152583;0;780000;1;0;0;0;1;1;0;0;1;0;1;0
96154640;1;3700000;4;0;0;0;1;1;0;0;1;0;1;0
9615537E;1;3700000;4;1;1;0;1;0;1;0;1;0;0;0
9615649E;0;853000;5;0;1;0;1;0;1;0;0;0;0;0
96156562;0;300000;2;0;1;1;0;0;1;0;0;0;0;0
9616557E;1;740000;3;1;1;1;0;0;1;0;1;0;0;0
96166843;0;960000;2;1;1;0;1;0;1;0;1;0;0;0
96168021;1;3700000;5;0;1;0;1;0;1;0;1;0;0;0
96175206;0;617000;1;1;0;0;1;0;1;0;1;1;0;0
96175427;1;1550000;2;1;0;0;0;0;1;1;0;1;0;0
96175591;0;800000;1;1;0;0;0;0;1;1;1;1;0;0
96175907;1;300000;2;1;0;0;1;0;1;0;1;1;0;0
96186216;0;990000;4;0;0;1;0;0;1;0;1;0;1;0
96186704;0;553000;3;0;0;1;0;0;1;0;1;0;1;0
96186976;0;553000;3;1;0;0;0;0;1;1;0;0;1;0
9618888E;1;3700000;5;1;0;0;1;0;1;0;1;0;1;0
96195118;0;239000;2;0;0;0;0;1;0;1;1;1;0;0
96195320;1;740000;3;1;0;0;1;1;0;0;1;1;0;0
96195681;1;690000;2;1;0;0;0;1;0;1;1;1;0;0
96197560;0;640000;4;0;0;1;0;1;0;0;1;1;0;0
96198397;0;780000;1;0;0;0;1;1;0;0;1;1;0;0
96199091;1;3700000;5;0;0;0;1;1;0;0;1;1;0;0
96199725;0;553000;3;0;0;0;0;1;0;1;0;1;0;0
96200383;0;1192000;4;1;1;0;0;0;1;1;0;0;0;0
96201533;0;780000;1;0;1;0;0;0;0;1;1;0;0;1
96202491;1;3700000;5;0;1;0;0;0;0;1;1;0;0;1
96202637;0;498000;2;0;1;0;0;0;1;1;0;0;0;0
96219823;0;780000;1;0;0;0;1;0;0;0;0;1;0;1
9622634E;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
9622682E;0;478800;3;0;0;0;1;0;1;0;1;0;1;0
96235454;0;546000;2;0;0;0;0;0;1;1;1;0;1;0
96235675;0;3700000;5;0;0;0;1;0;1;0;1;0;1;0
96237511;0;800000;1;0;0;0;1;0;1;0;0;0;1;0
96237902;0;553000;3;0;0;1;0;0;1;0;0;0;1;0
96239581;1;805000;1;0;0;0;0;0;1;1;1;0;1;0
96239794;0;1170000;3;0;0;1;0;0;1;0;1;0;1;0
96239921;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
96240148;0;796000;1;0;1;0;0;0;1;1;1;0;0;0
96240288;0;750000;1;0;1;0;1;0;1;0;0;0;0;0
96240423;0;546000;2;0;1;0;0;0;1;1;1;0;0;0
96240938;1;690000;2;1;1;0;1;0;1;0;1;0;0;0
96242337;0;363000;1;1;1;0;0;0;1;1;0;0;0;0
96247657;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
96249978;0;710000;2;0;0;0;1;0;1;0;1;0;1;0
96268646;0;800000;1;0;1;0;0;0;1;1;1;0;0;0
96268689;0;800000;1;0;1;0;1;0;1;0;1;0;0;0
96269928;0;540000;2;0;1;0;0;0;0;1;0;0;0;1
96270012;0;538000;1;0;1;0;0;0;1;1;1;0;0;0
96279389;1;3700000;4;1;0;0;1;0;1;0;0;1;0;0
96284064;0;546000;2;0;0;0;0;0;1;1;1;1;0;0
96286105;0;525000;2;1;0;0;0;0;1;1;0;1;0;0
96287004;0;525000;2;1;0;0;1;0;1;0;0;1;0;0
96287128;1;805000;1;1;0;1;0;0;1;0;1;1;0;0
96288639;0;540000;2;0;0;0;0;0;1;1;0;1;0;0
96289570;0;525000;2;0;0;0;0;0;1;1;0;1;0;0
9628966E;1;498000;2;1;0;0;1;0;1;0;0;1;0;0
96294140;1;3700000;4;1;0;0;1;1;0;0;1;1;0;0
96295287;0;582000;1;0;0;0;0;1;0;1;1;1;0;0
96296941;0;790000;1;0;0;1;0;1;0;0;1;1;0;0
96298855;0;1842000;2;0;0;0;1;1;0;0;1;1;0;0
96300825;0;780000;1;0;0;0;0;1;0;1;1;1;0;0
96304995;0;800000;1;0;0;0;0;0;1;1;1;1;0;0
96305746;0;300000;2;0;0;0;0;0;1;1;0;1;0;0
96306483;0;800000;1;0;0;1;0;0;1;0;1;1;0;0
96309156;0;690000;2;0;1;0;0;1;0;1;1;0;0;0
9630930E;1;740000;3;1;1;1;0;1;0;0;1;0;0;0
96310286;1;3700000;4;1;1;0;1;1;0;0;1;0;0;0
96311142;0;800000;1;0;1;0;0;1;0;1;1;0;0;0
96311606;0;525000;2;0;1;0;0;1;0;1;0;0;0;0
96312424;1;1090000;1;0;1;0;1;1;0;0;1;0;0;0
96316535;0;780000;1;0;1;0;1;1;0;0;0;0;0;0
96317744;0;498000;2;0;0;0;0;1;0;1;0;1;0;0
96318112;1;3700000;5;1;1;0;0;1;0;1;0;0;0;0
96318384;0;960000;2;0;1;0;1;1;0;0;1;0;0;0
96324147;0;3700000;5;0;0;1;0;0;1;0;0;0;1;0
96324899;0;3700000;5;0;0;0;0;0;1;1;1;0;1;0
96325925;0;1290000;3;0;0;1;0;0;1;0;1;0;1;0
96326026;0;1476711;2;0;0;0;1;1;0;0;0;0;1;0
96326581;0;805000;1;0;0;0;0;0;1;1;1;0;1;0
96333871;0;269000;1;0;1;0;1;0;1;0;1;0;0;0
96333952;0;340000;1;0;1;1;0;0;1;0;1;0;0;0
96334010;0;300000;2;0;1;0;1;0;1;0;0;0;0;0
9633424E;1;525000;2;1;1;0;1;0;1;0;0;0;0;0
96339594;0;525000;2;1;0;0;1;0;1;0;1;0;1;0
96353406;0;830000;3;0;1;0;1;0;0;0;1;0;0;1
96353597;0;695000;3;1;1;1;0;0;0;0;1;0;0;1
96367903;0;525000;2;0;1;0;1;0;0;0;1;0;0;1
96368527;1;3700000;4;1;1;0;1;0;0;0;0;0;0;1
96368632;0;960000;2;0;1;1;0;0;0;0;0;0;0;1
96368861;0;695000;3;0;1;0;0;0;0;1;0;0;0;1
96372583;0;553000;3;0;0;0;1;0;1;0;0;1;0;0
96372729;0;800000;1;0;0;0;1;0;1;0;0;1;0;0
96373032;1;960000;2;1;0;0;1;0;1;0;1;1;0;0
96383666;0;800000;1;0;0;0;1;0;1;0;0;1;0;0
96384468;0;695000;3;0;0;0;0;0;1;1;0;1;0;0
96385618;0;3700000;4;0;0;0;1;0;1;0;1;1;0;0
96387696;1;800000;1;0;0;0;1;0;1;0;0;1;0;0
96396970;0;594000;2;0;0;0;1;0;1;0;0;1;0;0
96398000;0;1605000;2;0;0;0;1;0;1;0;0;1;0;0
96405562;0;270000;1;0;1;0;1;0;0;0;1;0;0;1
9641085E;0;410000;2;0;1;1;0;1;0;0;1;0;0;0
96411252;1;3700000;5;1;1;1;0;1;0;0;1;0;0;0
96412267;1;553000;3;0;1;0;1;0;0;0;0;0;0;1
96413573;1;3700000;5;1;1;0;1;1;0;0;1;0;0;0
96415002;1;780000;1;0;1;0;0;1;0;1;1;0;0;0
96421223;0;553000;3;0;0;0;1;1;0;0;0;1;0;0
96421398;1;498000;2;0;0;0;1;0;1;0;0;1;0;0
96421509;0;695000;3;0;0;1;0;0;1;0;1;1;0;0
9642513E;0;380000;1;0;0;0;1;0;0;0;1;1;0;1
96425911;1;800000;1;1;0;0;0;0;1;1;1;1;0;0
96426470;1;300000;2;1;0;1;0;0;0;0;0;1;0;1
96430591;0;672000;1;0;0;0;1;1;0;0;1;0;1;0
96432624;0;525000;2;0;0;0;1;1;0;0;1;0;1;0
96432683;0;3700000;6;0;0;0;0;1;0;1;1;0;1;0
96433426;1;3500000;1;1;0;0;0;1;0;1;1;0;1;0
96434740;0;800000;1;0;0;0;1;1;0;0;1;0;1;0
96436328;0;1065000;4;0;0;0;0;0;1;1;0;1;0;0
96436816;0;805000;1;0;0;0;0;0;1;1;0;1;0;0
96436824;1;3700000;4;1;0;0;1;0;1;0;1;1;0;0
96437316;0;498000;2;0;0;1;0;0;1;0;0;1;0;0
96437480;0;960000;2;0;0;0;0;0;1;1;1;1;0;0
96437782;0;300000;2;0;0;0;0;0;1;1;0;1;0;0
96437790;0;498000;2;0;0;0;0;0;1;1;0;1;0;0
96440376;1;3700000;5;1;0;0;1;0;1;0;0;0;1;0
96442239;1;3700000;4;0;0;0;1;0;1;0;1;0;1;0
96442654;1;3700000;5;0;0;0;0;0;1;1;0;0;1;0
96445165;1;3700000;5;1;1;0;1;0;0;0;1;0;0;1
96445270;0;538000;1;0;1;0;0;0;0;1;1;0;0;1
96466766;1;3700000;4;0;0;0;1;1;0;0;0;0;1;0
96468009;0;498000;2;0;0;0;0;1;0;1;1;0;1;0
96468122;1;3098000;1;1;0;1;0;1;0;0;1;0;1;0
96468548;0;780000;1;0;0;0;0;1;0;1;0;0;1;0
96468726;0;525000;2;0;0;0;1;1;0;0;1;0;1;0
96471387;0;800000;1;0;1;0;1;0;1;0;1;0;0;0
96474971;0;780000;1;0;0;0;0;0;1;1;1;0;1;0
96475080;0;300000;2;0;0;0;1;0;1;0;1;0;1;0
96475390;0;553000;3;1;0;0;1;0;1;0;0;0;1;0
96475552;1;3700000;4;0;0;0;1;0;1;0;1;0;1;0
96475587;0;525000;2;0;0;0;1;0;1;0;1;0;1;0
96476214;1;3700000;4;0;0;0;0;0;1;1;1;0;1;0
96476699;0;590000;2;0;0;0;0;0;1;1;1;0;1;0
96484241;1;553000;3;1;0;1;0;0;1;0;0;0;1;0
9648554E;0;420000;2;0;0;0;1;1;0;0;1;1;0;0
96485809;0;800000;1;0;0;0;0;1;0;1;0;1;0;0
96486147;1;498000;2;0;0;0;0;1;0;1;1;1;0;0
96486228;0;525000;2;0;0;0;1;1;0;0;0;1;0;0
9648649E;0;960000;2;1;0;1;0;1;0;0;1;1;0;0
96486953;1;1112000;2;1;0;0;1;1;0;0;0;1;0;0
96504862;0;590000;2;0;0;0;0;0;1;1;1;1;0;0
96505265;1;3700000;5;1;0;0;1;0;1;0;0;1;0;0
96505478;0;695000;3;0;0;0;0;0;1;1;0;1;0;0
96508914;0;1600000;2;0;0;0;1;1;0;0;1;0;1;0
96509252;0;805000;1;0;0;0;1;1;0;0;1;0;1;0
96510250;0;525000;2;0;0;0;0;1;0;1;1;0;1;0
96510560;0;290000;1;0;0;0;1;1;0;0;0;0;1;0
96511885;0;960000;2;0;0;0;1;1;0;0;0;0;1;0
9651339E;1;3700000;4;0;0;1;0;0;0;0;0;1;0;1
96515449;0;420000;2;0;0;0;0;0;1;1;1;0;1;0
96516372;1;3700000;5;1;1;0;0;1;0;1;1;0;0;0
96516526;0;336000;2;0;1;0;1;1;0;0;0;0;0;0
96516976;1;780000;1;0;1;1;0;1;0;0;0;0;0;0
96517980;0;590000;2;0;1;1;0;1;0;0;1;0;0;0
96518243;0;800000;1;0;1;0;1;1;0;0;1;0;0;0
96520345;1;960000;2;0;1;1;0;1;0;0;0;0;0;0
96521279;0;450000;2;0;0;0;1;1;0;0;0;1;0;0
96527617;0;960000;2;1;0;1;0;1;0;0;1;0;1;0
96531347;0;420000;2;0;0;0;1;0;1;0;0;1;0;0
96532173;0;3700000;4;0;0;1;0;0;1;0;1;1;0;0
96536217;1;1759000;3;1;0;0;0;0;0;1;0;1;0;1
96536454;0;1170000;3;0;0;0;1;0;0;0;1;1;0;1
96541415;1;300000;2;1;0;0;0;0;0;1;0;1;0;1
96546166;0;695000;3;0;0;1;0;1;0;0;1;0;1;0
9654628E;0;695000;3;0;0;1;0;1;0;0;1;0;1;0
96555769;1;336000;3;0;1;0;1;0;1;0;1;0;0;0
96559128;1;1100000;1;0;0;0;0;0;1;1;1;0;1;0
96559365;0;780000;1;0;0;0;0;0;1;1;0;0;1;0
96559500;0;553000;3;0;0;1;0;0;1;0;0;0;1;0
96570032;0;538000;1;0;0;0;1;0;1;0;1;1;0;0
96571764;1;498000;2;1;0;0;1;0;0;0;0;0;1;1
96572213;0;1370000;3;0;0;0;0;0;1;1;0;1;0;0
96572531;0;960000;2;0;0;0;0;0;1;1;0;0;1;0
96573368;0;420000;2;0;0;0;1;0;0;0;1;1;0;1
96574038;0;525000;2;0;0;0;1;0;1;0;1;1;0;0
96575026;0;960000;2;0;1;0;0;0;0;1;1;0;0;1
96575956;0;590000;2;0;0;0;1;0;0;0;0;0;1;1
96577983;0;300000;2;0;0;0;1;0;1;0;0;1;0;0
9658050E;1;3700000;5;1;1;0;0;0;0;1;1;0;0;1
9658064E;0;960000;2;0;0;1;0;0;0;0;1;0;1;1
9658193E;0;1325000;3;0;0;0;1;0;1;0;0;0;1;0
96588675;1;3700000;5;1;0;0;0;0;1;1;1;1;0;0
96590246;1;3700000;4;1;0;0;1;0;1;0;1;0;1;0
9659053E;0;960000;2;0;0;0;0;0;0;1;1;1;0;1
9659067E;1;805000;1;0;1;1;0;0;0;0;1;0;0;1
96592508;0;340000;1;0;0;0;1;0;0;0;0;0;1;1
96593156;0;590000;2;0;0;0;1;0;0;0;1;0;1;1
96593490;0;1290000;3;0;0;0;0;0;0;1;0;1;0;1
96595507;0;525000;2;0;0;0;0;0;0;1;0;0;1;1
96596627;1;3700000;5;1;0;0;0;0;0;1;0;0;1;1
96597607;1;960000;2;1;0;0;0;0;0;1;1;0;1;1
96598654;0;3700000;4;0;1;0;0;0;0;1;0;0;0;1
9659926E;0;960000;2;0;1;0;1;0;1;0;1;0;0;0
96600306;0;695000;3;0;0;0;1;0;0;0;0;1;0;1
96600861;1;3700000;6;0;1;1;0;0;1;0;0;0;0;0
96601841;0;800000;1;0;1;0;1;0;0;0;0;0;0;1
96602260;0;1580000;2;0;0;0;0;0;1;1;0;1;0;0
96602341;1;553000;3;0;0;0;0;0;0;1;0;0;1;1
96605022;0;695000;3;0;0;1;0;0;1;0;1;0;1;0
96606622;0;300000;2;0;1;0;1;0;0;0;0;0;0;1
96607602;0;3700000;4;0;0;1;0;0;0;0;0;0;1;1
96608226;0;800000;1;0;0;1;0;0;1;0;0;0;1;0
96610743;1;498000;2;0;0;0;0;0;1;1;0;0;1;0
96610840;1;590000;2;1;1;0;0;0;1;1;1;0;0;0
9661143E;0;553000;3;1;1;1;0;1;0;0;0;0;0;0
96611472;1;1970000;4;0;1;0;0;1;0;1;0;0;0;0
96612819;0;525000;2;1;0;0;0;0;1;1;0;0;1;0
96615931;0;840000;2;0;1;0;1;0;0;0;1;0;0;1
96616245;0;498000;2;0;0;0;1;0;1;0;0;1;0;0
96631627;0;800000;1;0;0;1;0;1;0;0;0;1;0;0
96636815;1;960000;2;0;0;1;0;1;0;0;1;1;0;0
96637382;0;3700000;4;0;0;1;0;1;0;0;1;1;0;0
96639156;1;695000;3;0;0;1;0;1;0;0;1;1;0;0
9663927E;0;3700000;6;0;0;0;1;1;0;0;0;1;0;0
96642319;1;760000;1;1;0;0;0;1;0;1;1;0;1;0
96642475;1;3700000;4;0;0;0;1;1;0;0;1;0;1;0
96644400;0;800000;1;0;1;0;0;0;0;1;1;0;0;1
96644958;0;1170000;3;0;1;1;0;0;0;0;1;0;0;1
96645008;0;960000;2;0;1;0;1;0;0;0;1;0;0;1
96659130;0;300000;2;0;1;1;0;1;0;0;0;0;0;0
96659548;0;3700000;6;1;1;0;1;1;0;0;1;0;0;0
96659858;0;290000;1;0;1;0;1;1;0;0;1;0;0;0
96659955;1;960000;2;0;1;0;1;1;0;0;0;0;0;0
96660252;1;498000;2;0;1;1;0;1;0;0;0;0;0;0
96661364;0;1170000;3;0;1;1;0;1;0;0;1;0;0;0
96662743;1;1170000;3;0;1;1;0;1;0;0;1;0;0;0
96664193;0;960000;2;0;0;1;0;0;0;0;1;0;1;1
96685751;0;960000;2;0;0;0;1;0;1;0;0;1;0;0
96685956;0;805000;1;0;0;0;0;0;1;1;0;1;0;0
96691069;1;498000;2;1;0;0;1;0;1;0;0;0;1;0
96691247;0;545000;1;0;0;0;0;0;1;1;1;0;1;0
96693711;0;540000;2;0;0;0;1;0;1;0;1;1;0;0
96693878;0;695000;3;0;0;1;0;0;1;0;1;1;0;0
96693975;1;3700000;4;1;1;0;1;0;1;0;1;0;0;0
96700572;1;1970000;4;0;0;0;0;0;1;1;0;0;1;0
9670635E;0;336000;3;0;0;0;1;1;0;0;1;1;0;0
96998075;1;3700000;3;0;1;0;1;1;0;0;1;0;0;0
97116238;0;395000;2;0;0;0;1;0;1;0;1;1;0;0
C155114;1;1220000;3;1;0;0;1;0;1;0;1;0;1;0
C176754;0;2890000;2;1;0;0;0;0;1;1;1;0;1;0
C176951;0;2890000;3;1;0;0;1;0;0;0;0;0;1;1
C180294;0;2890000;2;1;0;0;1;0;1;0;0;0;1;0
C180646;1;2890000;2;1;1;0;0;0;1;1;1;0;0;0
C181351;0;1171000;3;1;0;1;0;0;1;0;1;0;1;0
C181663;0;942000;1;1;0;0;1;0;1;0;1;0;1;0
C182236;1;2890000;3;1;0;0;1;0;1;0;1;0;1;0
C182435;0;2890000;3;1;0;0;1;1;0;0;1;0;1;0
C182525;1;610000;1;1;1;1;0;1;0;0;1;0;0;0
C182618;1;2890000;4;0;0;1;0;0;1;0;0;1;0;0
C182684;1;3070000;5;1;0;1;0;0;1;0;1;1;0;0
C182762;1;973000;1;1;0;0;1;0;1;0;1;1;0;0
C182848;1;3700000;4;0;0;1;0;0;1;0;0;1;0;0
C182930;0;659000;4;1;1;1;0;0;0;0;1;0;0;1
C183934;1;3070000;3;1;1;0;1;0;1;0;1;0;0;0
C184103;1;2068000;5;1;0;0;0;0;1;1;1;0;1;0
C184260;0;630000;3;1;1;1;0;0;1;0;0;0;0;0
C184332;1;850000;1;1;0;0;0;1;0;1;1;1;0;0
C184542;1;510000;1;1;0;0;1;0;1;0;1;0;1;0
C184732;1;3070000;4;1;0;0;1;1;0;0;0;0;1;0
C184745;1;510000;2;1;0;0;0;1;0;1;1;0;1;0
C184795;0;510000;2;1;0;0;0;0;0;1;0;1;0;1
C184990;1;3580000;4;1;1;0;1;0;1;0;1;0;0;0
C185322;0;770000;1;1;0;0;1;0;1;0;1;1;0;0
C185598;1;740000;3;1;0;0;1;0;1;0;1;1;0;0
C185669;0;520000;1;1;1;1;0;0;1;0;0;0;0;0
C185685;1;1053000;1;1;1;0;0;0;1;1;0;0;0;0
C185908;1;750000;2;1;0;0;0;0;1;1;1;1;0;0
C186122;1;1372000;1;1;0;0;1;1;0;0;1;0;1;0
C186248;0;1600000;2;1;1;0;1;0;0;0;0;0;0;1
C186267;0;630000;3;1;0;1;0;0;1;0;1;1;0;0
C186706;1;475000;2;1;1;0;1;0;0;0;1;0;0;1
C186707;1;940000;2;1;1;0;1;1;0;0;0;0;0;0
C187165;0;220000;4;1;1;0;0;1;0;1;1;0;0;0
C187479;0;3700000;4;1;0;0;1;0;1;0;1;1;0;0
C187542;1;984000;1;1;0;1;0;1;0;0;1;1;0;0
C187554;0;586000;1;1;1;0;1;1;0;0;1;0;0;0
C187724;0;3500000;3;1;0;0;1;1;0;0;1;0;1;0
C188142;0;583000;2;1;1;0;0;0;1;1;0;0;0;0
C188255;1;1340000;2;0;0;0;1;0;1;0;0;1;0;0
C188321;1;630000;3;1;0;0;1;1;0;0;1;0;1;0
C188407;1;670000;1;1;0;0;1;0;1;0;1;1;0;0
C188487;0;960000;1;1;0;0;1;0;1;0;0;0;1;0
C188575;0;3700000;4;1;1;0;1;0;1;0;1;0;0;0
C188600;1;586000;1;1;0;1;0;1;0;0;1;1;0;0
C188834;1;3700000;4;1;1;0;0;0;0;1;1;0;0;1
C189022;0;485000;2;1;1;0;1;0;1;0;1;0;0;0
C189025;0;420000;2;1;1;1;0;0;1;0;1;0;0;0
C189078;0;440000;2;1;0;0;1;0;1;0;0;1;0;0
C189138;1;500000;2;1;0;1;0;0;1;0;1;1;0;0
C189156;1;545000;1;1;0;0;1;0;1;0;0;1;0;0
C189191;1;336000;1;1;0;0;0;0;1;1;1;1;0;0
C189271;0;534000;1;1;0;1;0;0;1;0;1;1;0;0
C189279;1;3700000;4;1;0;1;0;0;1;0;0;1;0;0
C189303;0;760000;1;0;0;1;0;0;1;0;1;0;1;0
C189405;1;400000;1;1;0;0;0;0;0;1;0;0;1;1
C189410;0;490000;2;1;0;0;1;1;0;0;0;0;1;0
C189438;1;320000;1;1;0;0;1;0;0;0;0;1;0;1
C189597;1;575000;1;1;1;0;1;1;0;0;1;0;0;0
C189658;0;630000;4;0;0;0;0;0;0;1;1;1;0;1
C189745;1;689000;1;1;0;0;0;0;1;1;1;1;0;0
C189771;1;320000;1;1;0;0;1;0;1;0;1;0;1;0
C190373;1;1780000;2;0;0;1;0;0;0;0;1;0;1;1
C190490;1;288000;1;0;1;0;1;0;1;0;1;0;0;0
C190501;1;617000;1;1;1;0;1;0;1;0;0;0;0;0
C190558;1;3700000;4;1;0;0;1;0;1;0;0;1;0;0
C190562;1;525000;1;1;0;0;1;0;1;0;1;1;0;0
C190628;0;290000;1;1;0;0;0;0;1;1;0;1;0;0
C191090;1;525000;1;1;0;0;1;0;0;0;1;1;0;1
C191116;1;1215000;2;1;0;0;1;0;1;0;1;1;0;0
C191249;0;436000;1;1;0;0;0;1;0;1;0;0;1;0
C191299;0;720000;1;1;0;0;0;0;1;1;1;0;1;0
C191665;1;290000;1;1;0;1;0;0;1;0;1;1;0;0
C191818;1;350000;2;1;0;1;0;0;1;0;1;1;0;0
C191913;1;899000;3;1;0;1;0;1;0;0;1;0;1;0
C191971;1;690000;2;0;1;0;0;1;0;1;1;0;0;0
C192068;1;3700000;4;1;1;0;1;1;0;0;1;0;0;0
C192096;1;1440000;4;1;1;0;1;0;1;0;0;0;0;0
C192156;1;525000;1;1;0;0;1;0;1;0;1;1;0;0
C192180;0;3500000;4;1;0;0;1;1;0;0;1;1;0;0
C192191;1;3700000;4;1;0;0;1;1;0;0;1;1;0;0
C192271;0;917000;3;1;0;1;0;0;1;0;0;1;0;0
C192581;1;4040000;5;1;0;0;0;0;0;1;0;0;1;1
C192684;1;3700000;5;1;0;0;1;0;1;0;0;1;0;0
C192771;0;780000;1;1;0;0;0;0;1;1;0;0;1;0
C192912;0;3700000;6;1;0;0;1;0;1;0;1;1;0;0
C192918;1;498000;2;1;0;1;0;0;1;0;0;1;0;0
C192940;0;3700000;5;1;1;1;0;1;0;0;0;0;0;0
C193058;0;800000;1;1;0;0;1;0;1;0;0;1;0;0
C193137;0;690000;2;1;1;1;0;0;0;0;1;0;0;1
C193247;1;3700000;5;1;0;1;0;0;1;0;1;1;0;0
C193314;1;790000;1;1;0;0;1;1;0;0;1;0;1;0
C193466;1;420000;2;1;1;0;1;0;1;0;1;0;0;0
C193584;1;525000;2;1;0;0;0;0;1;1;1;0;1;0
C193722;1;695000;3;1;1;0;0;1;0;1;1;0;0;0
C194372;0;580000;1;1;1;0;0;1;0;1;0;0;0;0
C195318;1;3700000;5;1;1;1;0;1;0;0;1;0;0;0
C31639;0;3700000;4;0;0;1;0;0;1;0;1;1;0;0
C32543;0;3700000;5;1;0;1;0;1;0;0;1;0;1;0
C32590;1;3700000;5;1;0;0;1;0;1;0;1;1;0;0
C32837;0;3700000;5;0;0;0;1;1;0;0;1;1;0;0
C33003;1;3700000;5;1;0;1;0;1;0;0;1;1;0;0
C33070;0;2452000;4;0;1;0;0;0;0;1;1;0;0;1
C33137;0;2890000;3;1;0;0;0;1;0;1;0;1;0;0
C33310;1;2250000;2;1;0;0;0;0;1;1;0;0;1;0
C33494;1;445000;2;1;1;0;0;0;1;1;0;0;0;0
C58075;0;160000;1;1;0;0;1;0;0;0;0;1;0;1
C58076;0;150000;1;1;0;0;0;0;1;1;0;1;0;0
C58808;0;1215000;2;1;1;0;1;0;1;0;1;0;0;0
C61038;1;129000;1;0;0;1;0;1;0;0;1;0;1;0
C62051;0;1219500;2;1;1;0;0;0;0;1;0;0;0;1
C62485;0;4036000;5;1;0;0;1;0;1;0;1;1;0;0
C62791;0;617000;1;0;0;0;0;0;1;1;0;0;1;0
C63240;0;220000;1;1;0;1;0;0;0;0;1;1;0;1
C64183;1;599000;1;1;1;1;0;0;1;0;1;0;0;0
C64327;1;1913000;2;1;0;0;0;1;0;1;1;0;1;0
C64604;0;525000;1;1;0;0;1;0;1;0;1;1;0;0
C64628;0;2890000;3;1;0;0;0;0;1;1;0;1;0;0
C65544;0;290000;1;1;0;0;0;0;1;1;1;1;0;0
C65600;1;3700000;5;1;0;0;0;0;0;1;1;1;0;1
C65606;1;3700000;4;1;0;0;1;1;0;0;1;0;1;0
C65847;1;290000;1;1;1;0;1;1;0;0;1;0;0;0
C66154;0;3700000;3;1;0;0;1;1;0;0;1;1;0;0
C66264;1;2890000;3;1;0;0;0;1;0;1;1;1;0;0
C66489;1;3700000;7;0;0;0;0;0;0;1;0;1;0;1
C66647;1;973000;1;0;0;0;1;0;1;0;1;1;0;0
C66672;0;1264000;2;1;0;0;0;1;0;1;1;1;0;0
C66999;0;2890000;2;1;0;0;1;0;0;0;1;1;0;1
C67001;0;2890000;3;1;1;0;1;1;0;0;0;0;0;0
C67305;0;674000;1;1;0;0;1;0;1;0;1;1;0;0
C67470;0;725000;1;1;0;0;1;0;1;0;1;1;0;0
C67603;0;2890000;4;1;0;1;0;1;0;0;0;1;0;0
C67802;0;3700000;5;1;1;1;0;0;1;0;1;0;0;0
C67897;0;1090000;4;1;0;1;0;0;0;0;1;1;0;1
C88618;0;1183000;1;1;1;1;0;1;0;0;0;0;0;0
C91908;0;300000;1;1;0;0;1;1;0;0;0;1;0;0
C98567;1;290000;1;1;1;1;0;0;0;0;1;0;0;1
